"","height","age_median","age_min","age_max","plus","minus"
"1714",1713,770.16,767.38,772.83,2.67,2.77
"1715",1714,770.1,767.2,772.65,2.54,2.9
"1716",1715,770.05,767.15,772.59,2.54,2.9
"1717",1716,770,767.09,772.54,2.54,2.91
"1718",1717,769.95,767.05,772.49,2.54,2.9
"1719",1718,769.9,766.99,772.43,2.54,2.91
"1720",1719,769.84,766.94,772.38,2.54,2.9
"1721",1720,769.79,766.89,772.33,2.54,2.9
"1722",1721,769.74,766.84,772.28,2.54,2.9
"1723",1722,769.68,766.78,772.23,2.54,2.9
"1724",1723,769.63,766.73,772.18,2.54,2.9
"1725",1724,769.58,766.68,772.12,2.54,2.9
"1726",1725,769.52,766.62,772.07,2.54,2.91
"1727",1726,769.47,766.56,772.02,2.54,2.91
"1728",1727,769.42,766.51,771.96,2.55,2.91
"1729",1728,769.36,766.46,771.91,2.55,2.91
"1730",1729,769.31,766.41,771.86,2.55,2.9
"1731",1730,769.26,766.35,771.81,2.55,2.91
"1732",1731,769.2,766.42,771.88,2.68,2.78
"1733",1732,769.15,766.37,771.83,2.68,2.78
"1734",1733,769.09,766.28,771.74,2.65,2.81
"1735",1734,769.04,766.22,771.68,2.64,2.82
"1736",1735,768.98,766.17,771.63,2.65,2.81
"1737",1736,768.93,766.11,771.58,2.65,2.81
"1738",1737,768.88,766.06,771.52,2.65,2.81
"1739",1738,768.82,766.16,771.62,2.8,2.66
"1740",1739,768.77,766.1,771.57,2.8,2.66
"1741",1740,768.71,766.1,771.57,2.86,2.61
"1742",1741,768.66,766.01,771.48,2.82,2.65
"1743",1742,768.6,765.96,771.42,2.82,2.65
"1744",1743,768.55,765.9,771.37,2.82,2.64
"1745",1744,768.49,765.85,771.31,2.82,2.64
"1746",1745,768.44,765.79,771.25,2.82,2.65
"1747",1746,768.38,765.73,771.2,2.82,2.65
"1748",1747,768.33,765.67,771.14,2.81,2.66
"1749",1748,768.27,765.62,771.08,2.81,2.66
"1750",1749,768.22,765.55,771.02,2.8,2.66
"1751",1750,768.16,765.51,770.98,2.82,2.65
"1752",1751,768.11,765.45,770.92,2.82,2.65
"1753",1752,768.05,765.4,770.87,2.82,2.65
"1754",1753,768,765.35,770.82,2.82,2.65
"1755",1754,767.94,765.3,770.77,2.83,2.64
"1756",1755,767.89,765.23,770.71,2.82,2.65
"1757",1756,767.83,765.18,770.66,2.83,2.65
"1758",1757,767.77,765.13,770.6,2.83,2.64
"1759",1758,767.72,765.05,770.54,2.82,2.66
"1760",1759,767.66,765,770.48,2.82,2.66
"1761",1760,767.6,764.9,770.39,2.79,2.7
"1762",1761,767.55,764.85,770.33,2.79,2.7
"1763",1762,767.49,764.79,770.27,2.78,2.7
"1764",1763,767.43,764.73,770.22,2.78,2.7
"1765",1764,767.38,764.67,770.16,2.78,2.71
"1766",1765,767.32,764.61,770.1,2.77,2.72
"1767",1766,767.26,764.55,770.04,2.78,2.71
"1768",1767,767.21,764.5,769.99,2.78,2.71
"1769",1768,767.15,764.44,769.93,2.78,2.71
"1770",1769,767.09,764.38,769.88,2.78,2.71
"1771",1770,767.04,764.33,769.83,2.79,2.71
"1772",1771,766.98,764.14,769.64,2.66,2.84
"1773",1772,766.92,764.23,769.72,2.8,2.7
"1774",1773,766.87,764.17,769.67,2.8,2.7
"1775",1774,766.81,764.06,769.56,2.75,2.75
"1776",1775,766.75,764,769.5,2.75,2.75
"1777",1776,766.69,763.95,769.45,2.76,2.75
"1778",1777,766.64,763.89,769.39,2.75,2.75
"1779",1778,766.58,763.68,769.19,2.61,2.9
"1780",1779,766.52,763.62,769.13,2.6,2.9
"1781",1780,766.46,763.56,769.07,2.6,2.9
"1782",1781,766.4,763.63,769.14,2.73,2.77
"1783",1782,766.35,763.45,768.95,2.61,2.9
"1784",1783,766.29,763.37,768.88,2.58,2.92
"1785",1784,766.23,763.31,768.82,2.58,2.92
"1786",1785,766.17,763.25,768.76,2.59,2.92
"1787",1786,766.12,763.32,768.83,2.71,2.8
"1788",1787,766.06,763.13,768.63,2.58,2.93
"1789",1788,766,763.07,768.58,2.58,2.93
"1790",1789,765.94,763.13,768.64,2.7,2.81
"1791",1790,765.88,763.06,768.58,2.69,2.82
"1792",1791,765.82,763,768.52,2.7,2.82
"1793",1792,765.76,762.94,768.46,2.7,2.82
"1794",1793,765.71,762.9,768.42,2.71,2.81
"1795",1794,765.65,762.81,768.33,2.68,2.84
"1796",1795,765.59,762.69,768.21,2.62,2.9
"1797",1796,765.53,762.63,768.15,2.62,2.9
"1798",1797,765.47,762.57,768.1,2.62,2.9
"1799",1798,765.41,762.51,768.03,2.62,2.9
"1800",1799,765.36,762.45,767.97,2.62,2.9
"1801",1800,765.3,762.39,767.92,2.62,2.9
"1802",1801,765.23,762.34,767.86,2.63,2.89
"1803",1802,765.18,762.28,767.81,2.63,2.89
"1804",1803,765.11,762.21,767.74,2.63,2.91
"1805",1804,765.05,762.15,767.69,2.64,2.9
"1806",1805,764.99,762.11,767.64,2.65,2.88
"1807",1806,764.94,762.05,767.59,2.65,2.89
"1808",1807,764.87,761.98,767.52,2.65,2.89
"1809",1808,764.81,761.92,767.47,2.65,2.89
"1810",1809,764.75,761.86,767.41,2.65,2.89
"1811",1810,764.69,761.8,767.35,2.65,2.89
"1812",1811,764.63,761.75,767.29,2.66,2.89
"1813",1812,764.57,761.69,767.23,2.66,2.89
"1814",1813,764.51,761.64,767.19,2.68,2.87
"1815",1814,764.45,761.57,767.12,2.67,2.88
"1816",1815,764.39,761.5,767.06,2.67,2.88
"1817",1816,764.33,761.44,767,2.68,2.88
"1818",1817,764.26,761.33,766.89,2.63,2.93
"1819",1818,764.2,761.27,766.83,2.63,2.94
"1820",1819,764.14,761.21,766.77,2.63,2.93
"1821",1820,764.08,761.2,766.77,2.69,2.88
"1822",1821,764.02,761.13,766.71,2.69,2.88
"1823",1822,763.96,761.08,766.66,2.7,2.88
"1824",1823,763.89,761.01,766.59,2.7,2.89
"1825",1824,763.83,760.95,766.53,2.7,2.89
"1826",1825,763.77,760.9,766.48,2.71,2.87
"1827",1826,763.71,760.83,766.42,2.71,2.87
"1828",1827,763.64,760.77,766.36,2.71,2.87
"1829",1828,763.58,760.71,766.3,2.72,2.87
"1830",1829,763.52,760.65,766.24,2.72,2.87
"1831",1830,763.46,760.58,766.18,2.72,2.87
"1832",1831,763.4,760.52,766.12,2.72,2.88
"1833",1832,763.33,760.46,766.06,2.73,2.88
"1834",1833,763.27,760.4,766,2.73,2.87
"1835",1834,763.2,760.33,765.94,2.74,2.87
"1836",1835,763.14,760.27,765.88,2.74,2.87
"1837",1836,763.08,760.21,765.82,2.75,2.87
"1838",1837,763.01,760.15,765.76,2.75,2.86
"1839",1838,762.95,760.08,765.71,2.76,2.86
"1840",1839,762.89,760.02,765.64,2.76,2.86
"1841",1840,762.82,759.96,765.59,2.77,2.86
"1842",1841,762.76,759.9,765.53,2.77,2.86
"1843",1842,762.69,759.83,765.47,2.77,2.87
"1844",1843,762.63,759.76,765.41,2.78,2.87
"1845",1844,762.57,759.71,765.36,2.79,2.86
"1846",1845,762.5,759.63,765.29,2.78,2.87
"1847",1846,762.44,759.57,765.23,2.79,2.87
"1848",1847,762.37,759.53,765.19,2.81,2.85
"1849",1848,762.31,759.46,765.13,2.82,2.84
"1850",1849,762.24,759.39,765.06,2.81,2.86
"1851",1850,762.18,759.33,765,2.82,2.85
"1852",1851,762.11,759.26,764.93,2.82,2.86
"1853",1852,762.05,759.19,764.87,2.82,2.86
"1854",1853,761.98,759.13,764.81,2.83,2.85
"1855",1854,761.92,759.06,764.74,2.83,2.86
"1856",1855,761.85,758.99,764.68,2.83,2.87
"1857",1856,761.79,758.91,764.61,2.82,2.88
"1858",1857,761.72,758.85,764.56,2.84,2.87
"1859",1858,761.66,758.78,764.5,2.84,2.87
"1860",1859,761.59,758.72,764.44,2.84,2.88
"1861",1860,761.53,758.65,764.38,2.85,2.88
"1862",1861,761.46,758.56,764.3,2.84,2.9
"1863",1862,761.4,758.5,764.24,2.84,2.9
"1864",1863,761.33,758.43,764.18,2.85,2.9
"1865",1864,761.26,758.36,764.12,2.85,2.9
"1866",1865,761.2,758.3,764.07,2.87,2.9
"1867",1866,761.13,758.23,764,2.87,2.9
"1868",1867,761.06,758.14,763.92,2.86,2.92
"1869",1868,761,758.08,763.86,2.86,2.92
"1870",1869,760.93,758.03,763.83,2.9,2.9
"1871",1870,760.86,757.96,763.76,2.9,2.9
"1872",1871,760.8,757.89,763.7,2.9,2.91
"1873",1872,760.73,757.82,763.64,2.91,2.91
"1874",1873,760.66,757.75,763.57,2.91,2.91
"1875",1874,760.59,757.67,763.5,2.91,2.93
"1876",1875,760.53,757.61,763.45,2.92,2.92
"1877",1876,760.46,757.55,763.39,2.93,2.91
"1878",1877,760.39,757.47,763.33,2.93,2.92
"1879",1878,760.33,757.38,763.25,2.93,2.94
"1880",1879,760.26,757.35,763.22,2.96,2.91
"1881",1880,760.19,757.28,763.16,2.97,2.91
"1882",1881,760.12,757.19,763.08,2.96,2.93
"1883",1882,760.05,757.1,762.99,2.94,2.96
"1884",1883,759.98,757.03,762.93,2.94,2.96
"1885",1884,759.92,756.96,762.86,2.95,2.96
"1886",1885,759.85,756.89,762.8,2.95,2.96
"1887",1886,759.78,756.82,762.74,2.96,2.96
"1888",1887,759.71,756.75,762.68,2.96,2.96
"1889",1888,759.64,756.68,762.61,2.97,2.96
"1890",1889,759.57,756.61,762.55,2.98,2.97
"1891",1890,759.51,756.54,762.49,2.98,2.97
"1892",1891,759.44,756.47,762.43,3,2.96
"1893",1892,759.37,756.36,762.33,2.96,3.01
"1894",1893,759.3,756.3,762.27,2.97,3
"1895",1894,759.23,756.22,762.2,2.97,3.01
"1896",1895,759.16,756.15,762.13,2.97,3.01
"1897",1896,759.09,756.07,762.06,2.97,3.02
"1898",1897,759.02,756,762,2.98,3.02
"1899",1898,758.95,755.92,761.93,2.98,3.02
"1900",1899,758.88,755.85,761.87,2.99,3.03
"1901",1900,758.81,755.81,761.84,3.03,2.99
"1902",1901,758.74,755.74,761.77,3.03,3
"1903",1902,758.67,755.66,761.7,3.03,3.01
"1904",1903,758.6,755.59,761.63,3.03,3.01
"1905",1904,758.53,755.51,761.56,3.04,3.02
"1906",1905,758.46,755.44,761.51,3.05,3.02
"1907",1906,758.39,755.31,761.39,3,3.08
"1908",1907,758.32,755.24,761.32,3.01,3.08
"1909",1908,758.24,755.15,761.24,2.99,3.1
"1910",1909,758.17,755.08,761.18,3.01,3.09
"1911",1910,758.1,755.01,761.12,3.02,3.09
"1912",1911,758.03,754.94,761.06,3.03,3.08
"1913",1912,757.96,754.87,761,3.04,3.08
"1914",1913,757.88,754.8,760.93,3.05,3.09
"1915",1914,757.81,754.71,760.86,3.04,3.1
"1916",1915,757.74,754.64,760.79,3.05,3.1
"1917",1916,757.67,754.48,760.63,2.96,3.19
"1918",1917,757.6,754.4,760.56,2.96,3.2
"1919",1918,757.52,754.31,760.49,2.97,3.21
"1920",1919,757.45,754.16,760.34,2.89,3.29
"1921",1920,757.38,754.09,760.27,2.9,3.29
"1922",1921,757.3,754.01,760.21,2.9,3.29
"1923",1922,757.23,753.95,760.16,2.92,3.28
"1924",1923,757.16,753.88,760.09,2.93,3.28
"1925",1924,757.09,753.84,760.06,2.97,3.25
"1926",1925,757.01,753.65,759.87,2.86,3.37
"1927",1926,756.94,753.56,759.79,2.86,3.38
"1928",1927,756.86,753.49,759.73,2.86,3.37
"1929",1928,756.79,753.41,759.65,2.87,3.38
"1930",1929,756.71,753.34,759.59,2.88,3.37
"1931",1930,756.64,753.25,759.51,2.87,3.39
"1932",1931,756.56,753.17,759.43,2.87,3.4
"1933",1932,756.49,753.08,759.36,2.87,3.41
"1934",1933,756.41,753.01,759.3,2.88,3.4
"1935",1934,756.34,752.95,759.25,2.91,3.39
"1936",1935,756.26,752.84,759.14,2.88,3.43
"1937",1936,756.19,752.75,759.07,2.88,3.44
"1938",1937,756.11,752.67,759,2.89,3.44
"1939",1938,756.04,752.58,758.92,2.88,3.46
"1940",1939,755.96,752.51,758.87,2.91,3.45
"1941",1940,755.89,752.43,758.8,2.91,3.45
"1942",1941,755.81,752.36,758.74,2.92,3.45
"1943",1942,755.73,752.2,758.59,2.86,3.53
"1944",1943,755.66,752.11,758.51,2.86,3.54
"1945",1944,755.58,752.08,758.5,2.92,3.5
"1946",1945,755.5,752.01,758.43,2.93,3.49
"1947",1946,755.43,751.93,758.37,2.94,3.5
"1948",1947,755.35,751.85,758.29,2.94,3.5
"1949",1948,755.27,751.76,758.22,2.95,3.51
"1950",1949,755.2,751.67,758.15,2.95,3.52
"1951",1950,755.12,751.6,758.08,2.96,3.52
"1952",1951,755.05,751.51,758.01,2.96,3.53
"1953",1952,754.97,751.43,757.94,2.97,3.54
"1954",1953,754.89,751.34,757.87,2.97,3.55
"1955",1954,754.81,751.26,757.8,2.98,3.55
"1956",1955,754.74,751.19,757.74,3.01,3.54
"1957",1956,754.66,751.11,757.67,3.01,3.55
"1958",1957,754.58,751.02,757.59,3.01,3.56
"1959",1958,754.5,750.93,757.52,3.02,3.57
"1960",1959,754.42,750.85,757.45,3.03,3.57
"1961",1960,754.35,750.76,757.38,3.03,3.58
"1962",1961,754.27,750.66,757.29,3.02,3.61
"1963",1962,754.19,750.58,757.22,3.04,3.61
"1964",1963,754.11,750.49,757.14,3.04,3.62
"1965",1964,754.03,750.4,757.07,3.04,3.63
"1966",1965,753.95,750.48,757.17,3.21,3.47
"1967",1966,753.88,750.23,756.93,3.05,3.65
"1968",1967,753.79,750.12,756.84,3.04,3.67
"1969",1968,753.72,750.04,756.77,3.05,3.67
"1970",1969,753.64,749.96,756.69,3.06,3.68
"1971",1970,753.55,749.86,756.61,3.05,3.69
"1972",1971,753.47,749.77,756.52,3.05,3.71
"1973",1972,753.39,749.69,756.45,3.06,3.7
"1974",1973,753.31,749.6,756.38,3.06,3.71
"1975",1974,753.23,749.5,756.29,3.06,3.73
"1976",1975,753.15,749.42,756.23,3.07,3.73
"1977",1976,753.07,749.33,756.15,3.08,3.74
"1978",1977,752.99,749.25,756.08,3.09,3.74
"1979",1978,752.91,749.16,756,3.1,3.75
"1980",1979,752.83,749.06,755.93,3.1,3.76
"1981",1980,752.75,748.95,755.84,3.09,3.79
"1982",1981,752.66,748.92,755.82,3.15,3.75
"1983",1982,752.58,748.83,755.74,3.16,3.75
"1984",1983,752.5,748.74,755.66,3.16,3.76
"1985",1984,752.42,748.64,755.58,3.16,3.77
"1986",1985,752.34,748.56,755.51,3.17,3.78
"1987",1986,752.25,748.46,755.43,3.18,3.79
"1988",1987,752.17,748.36,755.35,3.18,3.81
"1989",1988,752.09,748.26,755.26,3.17,3.83
"1990",1989,752,748.17,755.18,3.18,3.84
"1991",1990,751.92,748.07,755.1,3.18,3.85
"1992",1991,751.84,747.98,755.03,3.19,3.86
"1993",1992,751.75,747.87,754.94,3.18,3.88
"1994",1993,751.67,747.84,754.92,3.25,3.83
"1995",1994,751.58,747.68,754.77,3.19,3.9
"1996",1995,751.5,747.6,754.7,3.2,3.9
"1997",1996,751.42,747.49,754.61,3.19,3.93
"1998",1997,751.33,747.4,754.53,3.2,3.93
"1999",1998,751.24,747.3,754.46,3.22,3.94
"2000",1999,751.16,747.2,754.37,3.21,3.96
"2001",2000,751.08,747.26,754.45,3.37,3.82
"2002",2001,750.99,747.14,754.35,3.36,3.84
"2003",2002,750.9,747.05,754.26,3.36,3.85
"2004",2003,750.82,746.95,754.19,3.37,3.86
"2005",2004,750.73,746.84,754.09,3.36,3.89
"2006",2005,750.64,746.75,754.02,3.37,3.89
"2007",2006,750.56,746.66,753.95,3.39,3.89
"2008",2007,750.47,746.59,753.89,3.42,3.88
"2009",2008,750.38,746.23,753.56,3.18,4.15
"2010",2009,750.29,746.33,753.66,3.37,3.96
"2011",2010,750.21,746.23,753.58,3.37,3.97
"2012",2011,750.12,746.14,753.5,3.38,3.98
"2013",2012,750.03,746.04,753.42,3.39,4
"2014",2013,749.95,745.94,753.34,3.39,4.01
"2015",2014,749.86,745.83,753.25,3.39,4.03
"2016",2015,749.77,745.72,753.17,3.4,4.04
"2017",2016,749.68,745.75,753.22,3.54,3.93
"2018",2017,749.59,745.67,753.15,3.57,3.92
"2019",2018,749.49,745.72,753.23,3.74,3.77
"2020",2019,749.4,745.57,753.1,3.69,3.83
"2021",2020,749.31,745.47,753.01,3.7,3.84
"2022",2021,749.22,745.36,752.92,3.7,3.86
"2023",2022,749.13,745.27,752.83,3.7,3.86
"2024",2023,749.04,745.18,752.75,3.71,3.86
"2025",2024,748.95,745.07,752.66,3.71,3.88
"2026",2025,748.86,744.95,752.56,3.7,3.91
"2027",2026,748.77,744.85,752.48,3.7,3.92
"2028",2027,748.68,744.76,752.4,3.72,3.92
"2029",2028,748.59,744.65,752.32,3.73,3.94
"2030",2029,748.5,744.3,751.98,3.49,4.2
"2031",2030,748.4,744.19,751.9,3.49,4.21
"2032",2031,748.31,744.09,751.82,3.51,4.22
"2033",2032,748.22,743.99,751.74,3.52,4.23
"2034",2033,748.13,744.1,751.87,3.75,4.03
"2035",2034,748.04,743.99,751.79,3.75,4.05
"2036",2035,747.95,743.94,751.75,3.8,4.01
"2037",2036,747.85,743.75,751.57,3.72,4.1
"2038",2037,747.76,743.65,751.49,3.74,4.11
"2039",2038,747.67,743.54,751.4,3.74,4.13
"2040",2039,747.57,743.43,751.31,3.74,4.14
"2041",2040,747.48,743.36,751.27,3.78,4.12
"2042",2041,747.39,743.26,751.18,3.79,4.13
"2043",2042,747.29,743.16,751.1,3.8,4.14
"2044",2043,747.2,743.06,751.02,3.82,4.14
"2045",2044,747.11,742.94,750.92,3.82,4.17
"2046",2045,747.01,742.9,750.9,3.9,4.11
"2047",2046,746.91,742.71,750.74,3.83,4.2
"2048",2047,746.82,742.6,750.65,3.84,4.21
"2049",2048,746.73,742.56,750.63,3.91,4.17
"2050",2049,746.63,742.45,750.54,3.91,4.18
"2051",2050,746.53,742.34,750.45,3.91,4.2
"2052",2051,746.44,742.22,750.35,3.91,4.22
"2053",2052,746.34,742.11,750.27,3.93,4.23
"2054",2053,746.25,742.04,750.22,3.98,4.21
"2055",2054,746.15,741.92,750.13,3.98,4.23
"2056",2055,746.05,741.81,750.04,3.98,4.25
"2057",2056,745.96,741.67,749.93,3.97,4.28
"2058",2057,745.86,741.58,749.86,4,4.28
"2059",2058,745.76,741.47,749.77,4.01,4.29
"2060",2059,745.66,741.35,749.69,4.03,4.31
"2061",2060,745.56,741.24,749.6,4.04,4.33
"2062",2061,745.47,741.12,749.51,4.04,4.34
"2063",2062,745.36,741.02,749.43,4.06,4.35
"2064",2063,745.26,740.91,749.34,4.08,4.36
"2065",2064,745.17,740.81,749.26,4.1,4.35
"2066",2065,745.07,740.69,749.17,4.1,4.37
"2067",2066,744.97,740.58,749.08,4.11,4.39
"2068",2067,744.87,740.46,748.98,4.12,4.41
"2069",2068,744.77,740.34,748.9,4.13,4.42
"2070",2069,744.67,740.24,748.83,4.16,4.43
"2071",2070,744.56,740.12,748.73,4.17,4.45
"2072",2071,744.46,740.02,748.66,4.2,4.45
"2073",2072,744.36,739.7,748.37,4.01,4.66
"2074",2073,744.26,739.8,748.49,4.23,4.46
"2075",2074,744.16,739.47,748.18,4.02,4.69
"2076",2075,744.06,739.32,748.06,4.01,4.74
"2077",2076,743.95,739.44,748.21,4.26,4.51
"2078",2077,743.85,739.32,748.11,4.26,4.53
"2079",2078,743.75,739.21,748.02,4.27,4.54
"2080",2079,743.64,739.08,747.93,4.29,4.56
"2081",2080,743.54,738.97,747.85,4.31,4.57
"2082",2081,743.43,738.83,747.74,4.31,4.6
"2083",2082,743.32,738.74,747.67,4.35,4.59
"2084",2083,743.22,738.62,747.58,4.36,4.6
"2085",2084,743.11,738.49,747.48,4.36,4.63
"2086",2085,743.01,738.36,747.38,4.37,4.65
"2087",2086,742.9,738.13,747.19,4.29,4.77
"2088",2087,742.79,738,747.09,4.29,4.79
"2089",2088,742.69,737.95,747.06,4.37,4.74
"2090",2089,742.58,737.82,746.96,4.39,4.75
"2091",2090,742.47,737.7,746.88,4.41,4.77
"2092",2091,742.36,737.5,746.71,4.35,4.86
"2093",2092,742.25,737.45,746.68,4.43,4.81
"2094",2093,742.15,737.22,746.49,4.35,4.92
"2095",2094,742.04,737.1,746.4,4.36,4.93
"2096",2095,741.93,736.97,746.29,4.36,4.96
"2097",2096,741.81,736.82,746.16,4.35,5
"2098",2097,741.71,736.7,746.06,4.35,5.01
"2099",2098,741.6,736.57,745.96,4.36,5.03
"2100",2099,741.49,736.44,745.86,4.37,5.05
"2101",2100,741.38,736.29,745.76,4.39,5.08
"2102",2101,741.27,736.31,745.82,4.54,4.96
"2103",2102,741.16,736.18,745.72,4.56,4.98
"2104",2103,741.05,736.05,745.61,4.56,5
"2105",2104,740.94,735.92,745.51,4.57,5.01
"2106",2105,740.83,735.8,745.42,4.59,5.03
"2107",2106,740.72,735.68,745.33,4.62,5.03
"2108",2107,740.6,735.54,745.23,4.62,5.07
"2109",2108,740.49,735.39,745.11,4.62,5.1
"2110",2109,740.38,735.26,745.02,4.64,5.12
"2111",2110,740.27,735.12,744.91,4.64,5.15
"2112",2111,740.15,734.98,744.81,4.66,5.18
"2113",2112,740.04,734.85,744.71,4.67,5.2
"2114",2113,739.93,734.72,744.63,4.7,5.2
"2115",2114,739.81,734.6,744.54,4.72,5.21
"2116",2115,739.7,734.46,744.44,4.74,5.24
"2117",2116,739.58,734.33,744.34,4.76,5.25
"2118",2117,739.46,734.18,744.24,4.77,5.28
"2119",2118,739.35,734.03,744.13,4.78,5.32
"2120",2119,739.24,733.89,744.03,4.8,5.35
"2121",2120,739.12,733.74,743.91,4.79,5.38
"2122",2121,739.01,733.59,743.8,4.79,5.41
"2123",2122,738.89,733.45,743.71,4.82,5.44
"2124",2123,738.78,733.3,743.61,4.83,5.47
"2125",2124,738.66,733.19,743.55,4.88,5.47
"2126",2125,738.55,733.05,743.44,4.9,5.5
"2127",2126,738.43,732.9,743.34,4.91,5.52
"2128",2127,738.31,732.79,743.27,4.96,5.51
"2129",2128,738.19,732.65,743.16,4.97,5.54
"2130",2129,738.07,732.47,743.03,4.96,5.6
"2131",2130,737.94,732.35,742.94,5,5.6
